year,country,population,cement_co2,cement_co2_per_capita,co2,co2 (GCP),co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_per_capita,coal_co2,coal_co2_per_capita,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf
1979,Asia,2580755579.0,138.512,0.054,4405.182,3837.386,174.193,4.117,6722.091,-789.683,-10.513,2.605,1.707,1894.844,0.734,1713.492,71571.134,246013.396,40178.329999999994,2595.682,2453.432,202350.281,24039.775,590.422,193.686,0.075,243.542,0.094,2.341,3.698,2414.181,0.935,2774.131,1.075,550.761,0.213,1896.071,0.735,0.015,38.527,34.296,22.465,27.668,27.748,23.051,12.272,21.114,11.474,44.16,5.493,37.811,13.814,57.79538026161616,53.778,9.054,51.511,20.445,73.43511741384569,25.113,0.083,0.108,0.2,0.009,9544.539,6041.637
1980,Asia,2631643578.0,141.908,0.054,4399.586,3846.755,-5.596,-0.127,6639.812,-82.279,-1.224,2.523,1.672,1939.032,0.737,1855.399,75970.728,252653.20799999998,42117.365999999995,2763.642,2732.571,204696.188,25875.737,626.008,167.96,0.064,279.138,0.106,2.267,3.603,2345.912,0.891,2714.465,1.031,569.969,0.217,1835.962,0.698,0.014,35.586,34.929,22.575,27.15,27.665,23.667,12.605,21.237,11.791,44.616,5.762,37.889,14.142,58.51767098906687,53.075,10.117,47.225,20.514,73.82681216547032,25.214,0.085,0.111,0.205,0.009,9480.625,5967.127
1981,Asia,2683999130.0,146.753,0.055,4373.089,3822.526,-26.498,-0.602,6590.359,-49.452,-0.745,2.455,1.629,1978.362,0.737,2002.152,80343.81400000001,259243.552,44095.725,2879.497,3033.077,207012.156,27673.222,660.137,115.854,0.043,300.506,0.112,2.192,3.498,2315.974,0.863,2668.336,0.994,574.969,0.214,1797.485,0.67,0.013,34.129,36.121,22.989,27.629,28.305,24.281,12.922,21.362,12.108,44.772,6.039,37.969,14.449,59.12837779133269,48.847,10.751,47.95,21.028,73.12521426122728,25.321,0.087,0.114,0.21,0.01,9389.45,5882.722
1982,Asia,2738669561.0,153.231,0.056,4522.608,3960.004,149.519,3.419,6437.146,-153.213,-2.325,2.35,1.651,2121.365,0.775,2155.383,84866.41600000001,265680.70800000004,46217.087999999996,2996.254,3317.689,209026.781,29484.239,695.762,116.757,0.043,284.612,0.104,2.211,3.452,2014.617,0.736,2687.026,0.981,593.963,0.217,1811.019,0.661,0.013,35.625,37.902,23.966,27.492,29.83,24.917,13.247,21.477,12.447,44.941,6.265,38.016,14.752,59.90403465979486,49.561,10.417,44.339,21.709,79.14380290138405,25.431,0.089,0.117,0.215,0.01,9453.668,6054.429
1983,Asia,2794057024.0,163.764,0.059,4704.945,4111.966,182.337,4.032,6708.954,271.807,4.222,2.401,1.684,2229.771,0.798,2319.147,89571.361,272389.646,48446.861999999994,3099.603,3608.802,211139.969,31362.821,734.128,103.349,0.037,291.113,0.104,2.244,3.495,2113.183,0.756,2745.021,0.982,625.796,0.224,1878.582,0.672,0.014,38.366,39.61,24.773,28.216,30.553,25.587,13.579,21.603,12.796,45.053,6.477,38.064,15.069,60.685327044321504,48.555,10.542,44.163,22.749,79.48372661542605,25.556,0.091,0.119,0.22,0.01,9765.887,6270.812
1984,Asia,2849479890.0,173.326,0.061,4979.162,4358.219,274.217,5.828,7750.416,1041.462,15.523,2.72,1.747,2429.777,0.853,2492.473,94550.52500000001,280140.08300000004,50876.638999999996,3173.088,3983.311,214023.656,33249.21400000001,775.802,73.486,0.026,374.509,0.131,2.323,3.75,2883.698,1.012,2823.625,0.991,646.92,0.227,1886.391,0.662,0.015,41.674,41.148,25.342,30.65,31.758,26.278,13.919,21.779,13.171,44.902,6.783,38.182,15.361,61.47566574693772,39.349,12.436,51.138,22.659,79.78022819511449,25.703,0.093,0.123,0.226,0.01,10684.775,6619.371
1985,Asia,2906232637.0,182.753,0.063,5269.918,4600.61,290.757,5.839,7926.156,175.74,2.267,2.727,1.813,2656.944,0.914,2675.226,99820.43900000001,288066.239,53533.579999999994,3236.882,4398.861,216792.859,35155.234000000004,820.658,63.793,0.022,415.55,0.143,2.39,3.786,2769.198,0.953,2870.044,0.988,646.011,0.222,1906.021,0.656,0.015,44.857,42.923,25.945,30.958,32.394,26.994,14.268,21.957,13.571,44.654,7.112,38.302,15.64,62.23976009883637,35.043,13.309,52.338,22.9,79.28346707200679,25.855,0.095,0.126,0.231,0.011,11003.633,6947.138
1986,Asia,2964898212.0,193.771,0.065,5495.256,4782.951,225.338,4.276,8664.411,738.255,9.314,2.922,1.853,2778.088,0.937,2868.997,105315.69700000001,296730.646,56311.67,3293.277,4849.377,220087.719,37121.679000000004,870.698,56.395,0.019,450.516,0.152,2.444,3.945,3294.872,1.111,2962.155,0.999,666.34,0.225,1966.446,0.663,0.017,50.04,43.807,26.657,33.143,33.386,27.712,14.623,22.174,13.98,44.389,7.473,38.488,15.908,63.10430098798645,33.104,14.786,59.612,22.938,81.72064083092451,26.029,0.097,0.13,0.237,0.011,11696.448,7245.532
1987,Asia,3025641761.0,204.933,0.068,5730.537,5002.522,235.28,4.282,8394.837,-269.575,-3.111,2.775,1.894,2940.079,0.972,3073.93,111046.236,305125.489,59251.748,3348.67,5343.432,222884.172,39093.83900000001,934.615,55.393,0.018,494.055,0.163,2.495,3.886,2796.453,0.924,3023.723,0.999,697.021,0.23,1972.16,0.652,0.021,63.917,44.642,26.967,31.572,34.193,28.431,14.977,22.356,14.402,44.162,7.834,38.604,16.155,64.19746895958632,33.844,14.933,52.37,22.814,84.0261345112268,26.207,0.099,0.133,0.243,0.011,11758.194,7548.624
1988,Asia,3086642984.0,222.582,0.072,6189.667,5413.931,459.13,8.012,8630.557,235.72,2.808,2.796,2.005,3165.396,1.026,3296.512,117235.90000000001,313756.021,62417.147,3408.311,5868.937,225472.531,41232.58500000001,1012.409,59.641,0.019,525.505,0.17,2.625,3.968,2588.36,0.839,3137.122,1.016,726.909,0.236,2138.748,0.693,0.025,77.794,46.092,28.026,31.665,35.591,29.186,15.354,22.537,14.85,43.87,8.189,38.696,16.43,65.40118268886653,31.992,15.156,50.055,23.864,84.41738828482757,26.391,0.101,0.137,0.25,0.012,12247.008,8103.351
1989,Asia,3147693774.0,231.058,0.073,6405.749,5585.143,216.082,3.491,8621.604,-8.953,-0.104,2.739,2.035,3218.642,1.023,3527.57,123641.65000000001,322377.646,65635.784,3465.575,6436.456,227850.297,43488.58900000001,1087.676,57.263,0.018,567.518,0.18,2.669,3.954,2377.749,0.755,3242.167,1.03,741.367,0.236,2256.0,0.717,0.024,75.267,46.845,28.614,31.535,36.196,29.925,15.731,22.709,15.292,43.752,8.546,38.768,16.722,66.41602617375528,37.73,15.585,48.003,24.742,83.9349637014486,26.579,0.103,0.141,0.256,0.012,12444.812,8401.334
1990,Asia,3209094416.0,238.677,0.074,6584.308,5767.457,178.559,2.787,8514.754,-106.85,-1.239,2.653,2.052,3261.176,1.016,3766.248,130225.955,330892.36500000005,68896.963,3536.067,7054.296,229941.219,45799.972,1172.413,70.492,0.022,617.841,0.193,2.663,3.883,2090.93,0.652,3217.826,1.003,759.951,0.237,2311.384,0.72,0.026,84.738,48.279,28.969,30.733,37.474,30.663,16.103,22.861,15.733,43.23,8.916,38.792,17.006,63.009,27.239,16.233,42.015,25.004,37.991,26.736,0.105,0.145,0.262,0.012,12460.367,8545.899
1991,Asia,3268207591.0,262.791,0.08,7361.138,5996.165,776.83,11.798,9044.95,530.196,6.227,2.768,2.252,3377.551,1.033,4029.039,137587.103,339937.33300000004,72274.518,3626.214,7706.854,231793.375,48688.308000000005,1260.727,90.147,0.028,652.558,0.2,2.851,4.02,1852.144,0.567,3207.641,0.981,775.862,0.237,2888.34,0.884,0.027,88.314,51.701,31.748,32.124,39.199,31.499,16.539,23.037,16.185,42.895,9.287,38.781,17.45,60.719,32.896,16.87,37.267,29.765,40.959,26.91,0.107,0.149,0.269,0.013,13137.569,9316.19
1992,Asia,3324812376.0,294.244,0.088,7209.855,6231.186,-151.282,-2.055,9163.75,118.8,1.313,2.756,2.168,3437.75,1.034,4323.283,144796.963,349101.08300000004,75712.268,3686.693,8412.581,233929.484,51303.23,1357.464,60.479,0.018,705.727,0.212,2.766,3.969,2136.124,0.642,3236.922,0.974,800.081,0.241,2614.918,0.786,0.029,96.737,55.584,32.004,32.98,40.876,32.457,16.947,23.22,16.642,42.398,9.68,38.795,17.799,59.212,25.017,17.995,40.626,28.396,44.744,27.088,0.109,0.153,0.275,0.013,13196.21,9196.812
1993,Asia,3380039932.0,325.979,0.096,7540.911,6477.511,331.055,4.592,9237.331,73.581,0.803,2.733,2.231,3570.503,1.056,4649.262,152337.853,358338.427,79282.768,3743.08,9173.172,235821.859,54024.198000000004,1463.947,56.387,0.017,760.591,0.225,2.829,3.957,1892.357,0.56,3279.457,0.97,794.579,0.235,2720.969,0.805,0.032,106.483,59.032,33.138,33.312,41.952,33.514,17.367,23.401,17.106,41.919,10.088,38.79,18.163,58.354,24.119,18.896,38.046,29.52,49.257,27.266,0.111,0.157,0.281,0.013,13375.746,9563.667
1994,Asia,3433680246.0,357.508,0.104,7895.757,6773.18,354.846,4.706,9955.994,718.664,7.78,2.9,2.3,3728.745,1.086,5006.77,160233.619,368294.427,83011.51,3825.038,9985.277,238075.922,56829.616,1573.97,81.958,0.024,812.105,0.237,2.895,4.092,2254.062,0.656,3314.684,0.965,816.189,0.238,2805.417,0.817,0.032,110.023,60.652,34.34,34.471,43.56,34.621,17.8,23.605,17.586,41.379,10.511,38.785,18.529,57.758,26.044,19.995,38.273,30.326,50.84,27.455,0.112,0.162,0.288,0.014,14050.763,9941.28
1995,Asia,3486817941.0,387.074,0.111,8265.562,7132.377,369.805,4.684,10075.249,119.254,1.198,2.89,2.371,3944.968,1.131,5393.844,168499.18099999998,378369.677,86956.47899999999,3903.883,10855.117,240088.06199999998,59701.08900000001,1687.331,78.845,0.023,869.84,0.249,2.976,4.114,2012.142,0.577,3395.479,0.974,871.559,0.25,2871.475,0.824,0.033,113.361,62.081,35.125,34.785,44.81,35.756,18.242,23.807,18.084,40.791,10.941,38.771,18.891,57.223,24.16,20.621,37.04,30.755,50.704,27.647,0.114,0.166,0.295,0.014,14345.669,10375.592
1996,Asia,3539849815.0,404.172,0.114,8605.014,7453.14,339.452,4.107,10621.063,545.815,5.417,3.0,2.431,4107.152,1.16,5798.016,177104.197,388990.739,91063.635,3990.94,11767.733,242312.375,62679.89000000001,1802.55,87.057,0.025,912.617,0.258,3.037,4.223,2224.317,0.628,3451.89,0.975,905.742,0.256,2978.798,0.842,0.033,115.219,63.512,35.473,35.087,45.508,36.879,18.683,24.017,18.589,40.228,11.357,38.756,19.247,56.85,24.844,20.719,36.995,30.966,51.892,27.851,0.116,0.171,0.302,0.015,14950.071,10748.782
1997,Asia,3592367924.0,422.333,0.118,8723.257,7587.756,118.243,1.374,12379.587,1758.523,16.557,3.446,2.428,4110.708,1.144,6220.348,185827.463,401370.302,95174.34599999999,4086.191,12731.667,246191.34399999998,65693.64,1919.83,95.251,0.027,963.935,0.268,3.046,4.652,3878.976,1.08,3476.455,0.968,893.272,0.249,3013.751,0.839,0.033,117.28,63.762,35.748,38.919,45.788,37.966,19.111,24.302,19.078,39.774,11.784,38.901,19.585,56.557,27.001,21.805,52.372,30.864,52.414,28.103,0.118,0.176,0.31,0.015,16711.535,10941.151
1998,Asia,3644341777.0,413.739,0.114,8481.06,7306.425,-242.198,-2.776,10688.523,-1691.063,-13.66,2.933,2.327,3923.372,1.077,6634.087,194308.509,412058.83300000004,99097.713,4172.242,13696.653,248639.71899999998,68671.765,2034.615,86.051,0.024,964.985,0.265,2.926,4.083,2448.378,0.672,3447.606,0.946,913.074,0.251,2978.127,0.817,0.031,114.785,62.681,34.896,35.104,44.912,38.923,19.496,24.497,19.523,39.324,12.174,38.91,19.887,56.282,25.573,21.6,39.847,30.133,52.039,28.282,0.12,0.181,0.317,0.015,14881.264,10663.349
1999,Asia,3695620593.0,442.72,0.12,8971.64,7706.508,490.58,5.784,11139.543,451.02,4.22,3.014,2.428,4117.67,1.114,7076.807,203280.15,423198.396,103215.385,4259.126,14757.18,251059.625,71822.968,2147.257,86.883,0.024,1060.526,0.287,3.025,4.16,2419.9,0.655,3503.017,0.948,927.136,0.251,3151.198,0.853,0.03,112.642,63.914,36.098,36.101,46.46,39.899,19.899,24.705,19.985,38.932,12.6,38.922,20.207,56.001,26.33,22.987,40.312,31.091,51.37,28.481,0.122,0.186,0.324,0.016,15374.812,11180.293
2000,Asia,3746832774.0,467.346,0.125,9336.837,7937.751,365.197,4.071,11183.743,44.2,0.397,2.985,2.492,4276.302,1.141,7544.152,212616.994,434382.11500000005,107491.69,4354.293,15851.067,253175.28100000002,75116.359,2257.998,95.168,0.025,1093.888,0.292,3.103,4.119,2115.65,0.565,3591.116,0.958,904.029,0.241,3293.393,0.879,0.03,110.741,64.551,36.6,36.302,46.47,40.866,20.306,24.909,20.448,38.578,13.006,38.929,20.54,55.744,27.42,23.03,39.939,32.065,51.191,28.689,0.124,0.191,0.331,0.016,15433.871,11628.073
2001,Asia,3797954098.0,502.52,0.132,9521.609,8087.821,184.773,1.979,11019.978,-163.765,-1.464,2.902,2.507,4360.268,1.148,8046.672,222138.603,445402.08300000004,111851.95599999999,4445.419,16992.781,254944.43800000002,78433.31199999999,2367.022,91.126,0.024,1141.713,0.301,3.117,4.059,1769.162,0.466,3604.779,0.949,904.98,0.238,3316.959,0.873,0.029,109.024,66.352,37.04,36.165,47.103,41.87,20.707,25.101,20.91,38.248,13.416,38.917,20.857,55.512,27.146,23.813,37.126,32.053,51.103,28.896,0.126,0.196,0.339,0.017,15416.637,11839.232
2002,Asia,3847359676.0,526.513,0.137,10040.597,8595.659,518.987,5.451,11612.686,592.708,5.378,3.018,2.61,4811.789,1.251,8573.185,232179.18099999998,457014.802,116663.737,4533.307,18192.289,256795.96899999998,81737.14,2478.1,87.888,0.023,1199.509,0.312,3.218,4.186,1851.53,0.481,3620.08,0.941,920.94,0.239,3303.82,0.859,0.029,111.078,67.053,38.211,36.977,49.703,42.859,21.126,25.306,21.421,37.944,13.824,38.897,21.154,55.311,27.073,24.295,36.105,31.976,51.354,29.116,0.128,0.201,0.347,0.017,16106.944,12381.845
2003,Asia,3895799452.0,600.181,0.154,11046.249,9506.611,1005.653,10.016,12437.464,824.779,7.102,3.193,2.835,5513.04,1.415,9173.366,243225.447,469452.271,122176.784,4633.533,19490.072,258480.93800000002,85157.28,2592.975,100.226,0.026,1297.783,0.333,3.478,4.366,1684.967,0.433,3774.898,0.969,935.872,0.24,3420.145,0.878,0.029,114.874,69.5,39.922,36.857,52.411,43.961,21.587,25.517,22.008,37.696,14.255,38.804,21.45,55.154,29.091,25.356,27.733,32.256,51.97,29.338,0.131,0.207,0.355,0.017,17007.408,13548.518
2004,Asia,3944378409.0,625.542,0.159,11699.782,10054.005,653.533,5.916,13177.229,739.764,5.948,3.341,2.966,5839.901,1.481,9798.907,254925.228,482629.489,128016.69,4731.892,20883.141,260260.90600000002,88779.538,2713.63,98.358,0.025,1393.067,0.353,3.634,4.539,1779.966,0.451,3905.275,0.99,983.754,0.249,3622.259,0.918,0.031,120.656,69.305,40.862,38.715,53.713,45.012,22.065,25.756,22.617,37.452,14.706,38.76,21.76,55.011,28.713,26.361,32.938,32.933,52.104,29.583,0.133,0.213,0.364,0.018,17903.355,14332.362
2005,Asia,3992890562.0,679.473,0.17,12552.623,10838.288,852.84,7.289,13862.595,685.366,5.201,3.472,3.144,6530.243,1.635,10478.38,267477.837,496492.08300000004,134546.924,4831.303,22358.672,261883.18800000002,92417.304,2843.832,99.411,0.025,1475.531,0.37,3.835,4.715,1622.271,0.406,4057.016,1.016,1007.02,0.252,3637.764,0.911,0.033,130.201,70.172,42.387,40.175,56.551,46.083,22.573,26.015,23.295,37.214,15.168,38.723,22.051,54.951,28.576,27.312,33.169,32.755,53.744,29.858,0.136,0.219,0.373,0.018,18828.33,15313.332
2006,Asia,4041771421.0,750.081,0.186,13404.329,11583.487,851.706,6.785,15246.732,1384.138,9.985,3.772,3.316,7121.476,1.762,11228.461,280882.18100000004,511738.802,141668.409,4934.116,23978.609,264045.469,96090.038,2981.115,102.813,0.025,1619.938,0.401,4.033,5.047,2162.313,0.535,4201.485,1.04,1040.232,0.257,3672.738,0.909,0.034,137.283,71.042,43.764,42.399,58.401,47.191,23.106,26.317,24.021,37.015,15.676,38.736,22.33,54.92,29.586,29.151,40.552,32.731,54.27,30.165,0.139,0.226,0.384,0.019,20399.996,16299.172
2007,Asia,4090564354.0,813.686,0.199,14136.139,12304.732,731.81,5.459,15462.133,215.4,1.413,3.78,3.456,7675.403,1.876,12042.147,295018.337,527200.927,149343.799,5029.321,25694.725,265696.5,99782.31199999999,3124.57,95.204,0.023,1716.116,0.42,4.183,5.051,1651.005,0.404,4273.288,1.045,1070.372,0.262,3692.273,0.903,0.035,143.455,71.754,44.827,42.797,60.036,48.308,23.656,26.616,24.785,36.783,16.188,38.719,22.597,54.935,27.736,29.792,35.934,32.812,55.257,30.469,0.142,0.233,0.394,0.019,20662.588,17110.24
2008,Asia,4139267473.0,840.57,0.203,14858.406,12884.495,722.267,5.109,16260.511,798.378,5.163,3.928,3.59,8181.444,1.977,12882.718,309876.71300000005,543461.427,157525.252,5126.737,27528.596,267409.406,103540.18699999999,3271.8,97.416,0.024,1833.87,0.443,4.321,5.206,1712.912,0.414,4356.629,1.053,1072.733,0.259,3757.875,0.908,0.036,147.23,73.157,46.325,44.001,61.972,49.403,24.224,26.934,25.582,36.599,16.719,38.696,22.868,55.01,29.104,30.942,35.098,33.546,56.645,30.78,0.145,0.24,0.405,0.02,21550.27,17885.473
2009,Asia,4188829442.0,910.103,0.217,15394.146,13338.318,535.739,3.606,17140.412,879.902,5.411,4.092,3.675,8569.838,2.046,13792.821,325270.869,560601.865,166095.08000000002,5223.907,29398.947,269452.156,107337.171,3421.504,97.17,0.023,1870.352,0.447,4.405,5.377,2042.771,0.488,4407.669,1.052,1071.0,0.256,3796.977,0.906,0.036,149.704,76.994,48.805,46.557,65.694,50.6,24.815,27.284,26.414,36.433,17.249,38.696,23.146,55.259,29.41,32.337,38.733,34.655,61.346,31.116,0.148,0.247,0.415,0.02,22523.721,18450.514
2010,Asia,4238694946.0,983.975,0.232,16554.266,14384.035,1160.12,7.536,17826.924,686.512,4.005,4.206,3.906,9267.482,2.186,14776.796,341825.119,578428.7390000001,175362.565,5319.907,31448.535,271036.844,111354.124,3561.764,96.0,0.023,2049.588,0.484,4.66,5.587,1584.672,0.374,4551.954,1.074,1087.219,0.256,4016.96,0.948,0.033,140.26,77.899,49.629,45.894,66.414,51.809,25.431,27.628,27.282,36.24,17.801,38.625,23.44,55.325,28.132,32.91,28.876,35.475,56.98,31.472,0.151,0.256,0.427,0.021,23679.588,19754.312
2011,Asia,4288349990.0,1073.155,0.25,17787.42,15564.787,1233.155,7.449,19187.695,1360.771,7.633,4.474,4.148,10125.451,2.361,15849.951,359612.55600000004,597616.427,185488.018,5422.011,33691.695,272758.312,115430.851,3728.592,102.104,0.024,2243.162,0.523,4.945,5.886,1721.493,0.401,4764.205,1.111,1104.652,0.258,4076.722,0.951,0.039,166.827,78.976,51.551,48.231,68.703,53.044,26.085,28.01,28.211,36.054,18.403,38.584,23.731,55.543,28.418,34.984,32.615,35.882,60.65,31.869,0.154,0.264,0.44,0.021,25239.441,21204.668
2012,Asia,4338443549.0,1100.684,0.254,18455.439,16082.872,668.019,3.756,19904.789,717.093,3.737,4.588,4.254,10468.872,2.413,16950.635,378068.025,617521.2390000001,195956.893,5531.185,36010.336,274524.844,119719.866,3897.653,109.174,0.025,2318.638,0.534,5.056,5.98,1766.504,0.407,4808.679,1.108,1131.809,0.261,4289.011,0.989,0.039,169.061,78.915,52.73,48.964,70.228,54.198,26.744,28.401,29.142,35.88,18.99,38.53,24.044,55.763,28.954,35.398,31.255,37.314,61.1,32.262,0.158,0.273,0.453,0.022,25945.059,21933.842
2013,Asia,4387757389.0,1158.527,0.264,18692.012,16365.106,236.573,1.282,20129.354,224.565,1.128,4.588,4.26,10571.641,2.409,18109.164,396759.994,637650.615,206528.534,5641.888,38356.598,276282.062,124037.68699999999,4084.703,110.704,0.025,2346.262,0.535,5.06,5.954,1757.212,0.4,4842.457,1.104,1141.526,0.26,4317.828,0.984,0.043,187.051,79.644,52.949,49.803,70.471,55.329,27.383,28.79,30.044,35.706,19.548,38.503,24.345,56.077,28.734,35.615,34.346,37.294,63.509,32.65,0.162,0.282,0.466,0.022,26124.465,22202.551
2014,Asia,4435744582.0,1194.962,0.269,18940.043,16570.561,248.031,1.327,20697.158,567.804,2.821,4.666,4.27,10700.717,2.412,19304.125,415700.05600000004,658347.7390000001,217229.252,5755.66,40820.926,278362.938,128308.241,4280.412,113.772,0.026,2464.328,0.556,5.076,6.053,2080.86,0.469,4899.961,1.105,1155.948,0.261,4270.557,0.963,0.044,195.708,79.533,53.427,50.671,71.253,56.391,28.005,29.185,30.925,35.556,20.124,38.503,24.623,56.399,29.421,37.163,38.562,36.795,64.087,33.044,0.165,0.292,0.48,0.023,26849.172,22514.17
2015,Asia,4482088478.0,1143.806,0.255,19047.488,16588.639,107.444,0.567,21006.764,309.606,1.496,4.687,4.25,10623.521,2.37,20447.93,434747.525,679354.552,227852.768,5871.238,43365.031,280642.625,132732.21000000002,4476.925,115.578,0.026,2544.109,0.568,5.048,6.071,2279.707,0.509,4915.918,1.097,1164.513,0.26,4423.96,0.987,0.044,196.514,78.82,53.799,51.316,72.428,57.303,28.606,29.578,31.774,35.429,20.688,38.522,24.906,56.719,30.098,37.597,41.213,37.391,64.723,33.432,0.169,0.301,0.493,0.023,27212.023,22627.289
2016,Asia,4527178156.0,1186.995,0.262,19192.705,16681.146,145.218,0.762,20140.516,-866.249,-4.124,4.449,4.239,10508.239,2.321,21634.926,453940.244,699495.052,238361.002,5989.623,46007.941,281915.75,137270.64800000002,4674.66,118.386,0.026,2642.909,0.584,5.039,5.839,1273.143,0.281,4965.502,1.097,1170.74,0.259,4538.442,1.002,0.044,197.735,79.643,54.191,50.575,73.299,58.199,29.188,29.935,32.587,35.346,21.244,38.469,25.192,57.052,31.651,38.013,28.894,37.937,65.803,33.795,0.172,0.31,0.507,0.024,26433.533,22813.814
2017,Asia,4571224662.0,1205.538,0.264,19737.521,17163.291,544.817,2.839,20459.465,318.949,1.584,4.476,4.318,10787.371,2.36,22840.463,473677.744,719954.552,249148.377,6111.761,48771.375,282967.781,141929.64800000002,4874.698,122.138,0.027,2763.431,0.605,5.127,5.888,1052.033,0.23,5047.63,1.104,1193.347,0.261,4659.005,1.019,0.044,200.037,79.864,54.842,50.868,74.328,59.044,29.768,30.288,33.399,35.261,21.803,38.397,25.479,57.373,31.538,38.77,24.865,38.348,66.062,34.155,0.176,0.32,0.52,0.024,26914.662,23435.646
2018,Asia,4612352863.0,1251.041,0.271,20335.523,17738.896,598.002,3.03,21042.113,582.648,2.848,4.562,4.409,11133.382,2.414,24091.504,494013.275,740996.615,260281.768,6229.157,51650.539,284002.125,146682.85100000002,5076.04,117.396,0.025,2879.167,0.624,5.235,5.972,1034.329,0.224,5144.913,1.115,1193.832,0.259,4753.197,1.031,0.044,201.342,80.478,55.364,51.86,75.5,59.872,30.346,30.649,34.215,35.113,22.344,38.341,25.766,57.685,28.837,38.542,26.903,38.804,66.415,34.523,0.18,0.329,0.534,0.025,27544.098,24145.764
2019,Asia,4651098712.0,1315.411,0.283,20889.145,18221.055,553.622,2.722,21687.756,645.644,3.068,4.663,4.491,11415.54,2.454,25406.916,514902.43100000004,762684.427,271697.29900000006,6337.97,54637.68,285118.281,151539.116,5282.024,108.813,0.023,2987.138,0.642,5.32,6.076,1116.172,0.24,5178.347,1.113,1180.131,0.254,4856.26,1.044,0.044,205.984,81.042,56.298,53.038,77.684,60.693,30.924,31.02,35.039,34.871,22.88,38.3,26.051,58.013,24.999,39.131,29.476,39.126,67.486,34.892,0.184,0.339,0.548,0.025,28260.096,24744.453
2020,Asia,4686811205.0,1336.949,0.285,20634.852,18029.971,-254.294,-1.217,20980.775,-706.982,-3.26,4.477,4.403,11420.016,2.437,26743.865,535537.2749999999,783665.177,283117.29900000006,6446.775,57687.969,285770.938,156058.366,5481.557,108.805,0.023,3050.293,0.651,5.217,5.898,652.655,0.139,5167.343,1.103,1201.293,0.256,4519.256,0.964,0.043,199.533,81.607,58.744,54.403,80.046,61.481,31.499,31.38,35.852,34.704,23.416,38.218,26.332,58.315,27.129,40.323,18.978,41.232,67.624,35.251,0.187,0.349,0.562,0.026,27640.48,24451.686
2021,Asia,4716999175.0,1374.513,0.291,21640.396,18894.787,1005.545,4.873,21863.449,882.674,4.207,4.635,4.588,12079.001,2.561,28118.379,557177.7129999999,805528.615,295196.33,6562.96,60912.66,286312.312,160702.89800000002,5683.038,116.185,0.025,3224.69,0.684,5.42,6.084,541.365,0.115,5277.003,1.119,1214.813,0.258,4644.528,0.985,0.043,201.481,81.03,58.501,53.925,79.81,62.215,32.074,31.739,36.679,34.575,23.955,38.117,26.598,58.58,28.657,40.7,15.238,40.279,66.839,35.611,0.191,0.359,0.576,0.027,28700.008,25564.268
2022,Asia,4746329726.0,1284.563,0.271,21815.756,19010.197,175.36,0.81,22044.652,181.203,0.829,4.645,4.596,12243.35,2.58,29402.941,578993.4629999999,827573.302,307439.64300000004,6676.12,64126.422,286847.438,165462.445,5884.4,113.16,0.024,3213.762,0.677,5.458,6.123,535.134,0.113,5454.076,1.149,1224.545,0.258,4759.559,1.003,0.042,201.362,80.229,58.497,53.985,80.623,62.831,32.629,32.091,37.492,34.44,24.459,38.017,26.856,58.828,28.079,40.718,15.112,39.964,66.802,35.975,0.195,0.369,0.591,0.027,29060.857,25907.789
2023,Asia,4776659632.0,1253.873,0.262,22600.221,19747.367,784.464,3.596,22910.291,865.64,3.927,4.796,4.731,12787.506,2.677,30656.814,601593.6499999999,850483.552,320227.17400000006,6796.186,67403.453,287453.594,170422.663,6085.935,120.066,0.025,3277.03,0.686,5.588,6.278,606.152,0.127,5459.43,1.143,1231.845,0.258,4960.211,1.038,0.042,201.535,79.898,59.802,55.317,83.029,63.385,33.196,32.457,38.332,34.331,24.957,37.923,27.124,59.064,29.218,41.481,16.722,40.628,66.926,36.341,0.199,0.379,0.606,0.028,29987.09,26689.902
